conversation,class
우울한 자녀들이 다 출가하고 아내랑 단둘이 생활하는데 요즘 낙도 없이 사는 게 재미가 없어. 삶이 무료하시군요. 갈수록 생각이 이렇게 살면 뭐 하나 싶긴 해. 기분 전환할 좋은 방법이 있을까요? 아내랑 함께 취미 생활을 해볼까? ,일반
혼란스러운 아주 불안해. 불안함을 느끼시는 이유가 있나요? 오랜 직장을 그만두고 나니 경제적으로도 심리적으로도  굉장히 힘드네. 사직하셨군요. 휴식기를 가지시는 건 싫으신가요? 여유가 있는 사람이나 쉬는 거지. 게다가 곧 칠순이라 이제 갈 곳이 없어.,일반
우울한 대학 사학년인데 내가 뭘 할 수 있을지 결정하지 못하는 게 우울해. 졸업을 앞둔 사학년에 진로를 결정하지 못한 현실이 우울하시군요. 친구들은 제 할 일을 잘 찾는데 갈피를 못 잡는 내가 한심스럽기도 해. 아직 갈림길에 서 있는 상황이 힘드시나 보군요. 주변에 진로 고민에 도움을 줄 수 있는 대상이 있는지요? 대상까진 아니고 학교에서 진로 상담프로그램을 하고 있어서 참여해볼까 하는 참이야. 전문적으로 내 상황을 직시하고 싶어.,일반
성가신 내가 왜 이 나이에 할아범 수발을 들어야 해. 나도 살기 어려워. 할아버지가 아프신가요? 치매 걸려 자기 스스로 대소변도 못 가려. 짜증 나. 할아버지가 치매 걸리셔서 돌보셔야 하는 게 속상하신 것 같네요. 나도 치매에 걸려 정신이 온전치 않을 때가 있어. 지지리 복도 없지.,일반
마비된 살기가 너무 힘들어. 어떤 부분이 제일 힘드신가요? 늙고 병들어 일도 못하고 자식들한테 짐만 되니 사는 게 힘들어. 일하고 싶어도 하지 못하시는 상황이시라 괴로우신가요? 자식들 하고 사이도 좋지 않은데 손을 벌려야 하니 내 처지가 한심하네.,일반
짜증내는 엄마는 항상 나한테만 동생을 봐달라고 하시는 걸까? 어머니가 동생을 잘 보라고 시키셔서 짜증나시겠어요. 누나가 동생을 봐줄 수도 있는 건데 나만 시켜서 짜증나. 이 문제를 어떻게 해결해 가면 좋을까요? 오늘 엄마와 동생 봐주는 일에 대해서 얘기를 해봐야겠어.,일반
후회되는 엄마 말대로 열심히 공부 안한 게 너무 후회가 돼. 원하는 대학에 떨어졌거든. 어머니 말씀대로 하지 않아서 후회하고 있으시군요. 엄마가 지금은 공부하고 대학가서 놀라고 했는데 흘려 들었거든. 지금 무언가 할 수 있는 게 있을까요? 재수해서 일 년간 정말 열심히 공부할거야.,일반
좌절한 아무도 나를 좋아하지 않는 것 같아. 너무 화가 나. 어떤 상황이 화가 나도록 만들었나요? 학교에서 따돌림을 당하는데 아무도 도와주지 않아서 좌절감만 들어. 아무도 도와주지 않아서 많이 화가 났겠어요. 좋은 방법이 있을까요? 가족들한테 말해볼까?,일반
마비된 슬프고 외로워서 사는 것이 너무 힘들다. 외롭고 슬프시군요. 왜 그런 마음이 드시나요? 이 나이에 이혼했는데도 슬프고 세상에 홀로 남겨진 느낌이야 홀로 남겨진 느낌이 드시는군요. 슬픈 마음을 괜히 전이시키는 것은 아닐지 걱정이야,일반
신뢰하는 공부는 내가 하고 싶은 일의 밑거름이라고 생각해. 공부가 하고 싶은 일의 밑거름이라 생각하는군요. 다른 건 몰라도 공부를 하다 보면 지식도 생기고 어떤 일을 하고 싶을지 생각날 거 같아. 그렇게 공부하면 어떤 점이 좋을까요? 열심히 공부하다 보면 나의 미래가 밝아질 꺼라 생각해.,일반
걱정스러운 요즘 몸이 많이 안좋아. 어디가 안좋으신가요? 심장. 내가 죽으면 내 아내는 어쩌지. 내가 죽으면 아내가 어떻게 될까봐 걱정스러우시군요.,일반
취약한 몸을 움직이는 게 괴로워서 병원에 갔는데 내가 당뇨병에 걸렸대. 병원에서 당뇨병 진단을 받으셨군요. 응. 당뇨는 관리하기 어렵다는데 다 늙어서 불안하네. 당뇨는 관리하기 어려우니 앞으로가 더 불안하시겠어요. 일단 당장 탄수화물이나 당이 포함된 음식은 줄여야지.,일반
염세적인 내가 지방 대학 출신이라서 취업이 잘 안 되는 것 같아서 슬퍼. 내가 지방 대학 출신이라서 취업이 잘 안 되는 것 같아서 슬프군요. 조금 더 자세히 말씀해 주시겠어요? 대부분의 기업들은 수도권 중심 대학자만 선호하는 것 같아서 이런 현실이 너무 싫어. 이런 상황에선 어떻게 하면 좋을까요? 왜 수도권 중심 대학 졸업자를 선호하는 것인지 찾아보고 노력해봐야겠어.,일반
조심스러운 정신질환을 가지고 있는 반 아이를 따돌리는데 나는 어떻게 해야 할지 모르겠어. 어떻게 해야 할지를 몰라 많이 혼란스럽겠어요. 나는 따돌리는 거에 흥미가 없어서 따돌림당하는 아이를 도와주고 싶은데 그게 어려워. 따돌림당하는 아이를 도와주는 것이 어렵군요. 이런 상황에서 무엇을 시도해볼 수 있을까요? 따돌리는 아이들에게 그러지 말자고 말해봐야겠어.,일반
환멸을 느끼는 사고로 다리를 잃었어. 이제 나는 걷지도 못할 거야. 사고로 인해 걷지 못하게 되어 환멸을 느끼시는군요. 건강을 회복하기 위해 치료를 받고 계시나요? 물리치료와 약물치료를 병행하고 있어. 치료 과정이 너무 힘들어. 치료 과정이 힘드시군요. 치료하면서 상태는 나아지고 있으신가요? 예전보다는 나아지고 있지만 오래 걸릴 것 같아. 낫는다는 보장만 있으면 하겠는데.,일반
두려운 요양 시설에서 지내며 아픈 사람들만 보다 보니 내가 살아있다는 게 이상해. 마음이 늘 불안해. 아픈 사람들만 보다 보니 불안한 마음이 드시는군요. 아픈 사람들 곁에 있으니 나도 늘 기분이 우울하고 서글퍼. 지금의 기분을 변화시킬 수 있는 방법에는 어떤 것이 있을까요? 딸과 가까운 곳에 여행이라도 가야겠어.,일반
불안 결혼이 정말 나하고 잘 맞는 건지 잘 모르겠어. 결혼이 잘 맞는 건지 잘 모르시겠군요. 뭐 때문에 그렇게 생각하시나요? 주변 사람들도 다 결혼생활은 생각과 너무 다르다고들 말하니까. 어떻게 하면 그 불안을 해소할 수 있을까요? 조금 더 나 스스로 많은 고민과 생각을 해봐야 할 것 같아.,일반
불안 조우울증이 심해서 공부가 안되니까 대학에 입학할 수 있을지 모르겠어. 병으로 인해 공부에 어려움을 겪고 계시는군요. 몇몇 친구들은 벌써 수시에 붙었던데 나는 아무것도 하지 못하고 초조하게 있어. 지금 기분에서 환기시키기 위해 무엇을 할 수 있을까요? 조울증 치료에 중점을 두고 보다 체계적으로 미래를 생각해봐야겠어.,일반
안달하는 면접 결과를 기다리고 있는데 연락이 없어서 초조해. 합격 결과 연락을 기다리고 계시는군요. 응. 좋은 소식이 있었으면 좋겠어. 조만간 좋은 소식 들으셨으면 좋겠어요. 행운을 빌어요!,일반
편안한 요즘 아내가 잠깐 일을 쉬면서 집에 있으니까 너무 좋은 거 같아. 아내가 집에 있어서 어떤 점이 좋은가요? 가사 일을 아내가 도맡아서 한다거나 그런 건 아닌데 퇴근하면 집에서 반겨줄 아내가 있다고 생각하니 너무 좋아. 일을 쉬니까 아내도 인상이 밝아져서 집에 있는 거 자체가 편해. 아내가 쉬게 되어 마음의 여유가 생긴 거 같고 덕분에 당신도 가정 분위기가 편해져서 좋으시군요.,일반
짜증내는 코로나 때문에 외출하는 게 쉽지 않아 짜증 나. 외출하지 못해 답답하시군요. 그래서 집에서 어떻게 하면 기분 좋게 시간을 보낼 수 있을까 고민 중이야. 집에서 어떤 활동을 하면 기분이 좋아지시나요? 그동안 바빠서 보지 못했던 책을 보거나 영화를 볼까 생각 중이야.,일반
부끄러운 옆집 여자의 말만 믿고 투자했다가 난리가 났네. 늙어서도 돈 문제를 일으키니 부끄러워. 부끄러운 마음이 있으시군요. 조금 더 자세히 말씀해 주세요. 그동안 모은 돈을 다 날려버려서 더 이상 얼굴을 들고 살 수가 없어. 현재로서는 어떤 대처가 최선의 방법일까요? 옆집 여자가 도망가기 전에 빨리 신고해야지. 서둘러야겠어.,일반
고립된 두 명이 하던 일을 어떻게 혼자 하라고 시킬 수가 있지? 갑자기 해야 할 일이 많아지셔서 많이 당황스러우시겠어요. 하필 오늘 아내가 감기에 걸릴 게 뭐람. 이 상황을 나보고 어떻게 감당하라고. 아내분께서 몸이 많이 편찮으신가 보네요. 이럴 때 어떻게 해야 할까요? 이장한테 좀 도와줄 수 있는지 전화 좀 해봐야겠어.,일반
"가난한, 불우한 부모님께서 주신 용돈 벌써 다 썼어. 남은 한 달을 어떻게 버텨야 할지 걱정돼. 부모님께 받은 용돈이 떨어져서 많이 걱정되겠어요. 우리 집이 가난해서 용돈이 너무 적어. 돈이 없어서 속상해. 돈 때문에 속상하시겠어요. 어떻게 하면 지금 상황보다 나아질 수 있을까요? 집안일을 돕거나 심부름이라도 해서 용돈을 더 달라고 해야겠어.",일반
죄책감의 나에 대해 그런 처리를 하다니 속상해. 속상하시군요. 무슨 사건 있으신가요? 오늘 오랜 벗이 돈이 없다는 연유로 날 무시하지 뭐야. 진짜 속상하셨겠네요. 평소에도 그런 친구였나요? 아니야. 나에게 정말 잘해줬던 친구야. 그래서 더 속상해.,일반
분노 이번 명절에 시댁에 먼저 갈 건지 친정에 먼저 갈 건지 남편이랑 이야기했는데 너무 화가 나. 남편하고 의견 충돌이 있으셨군요. 그냥 나는 친정에 먼저 가는 게 좋겠다고 이야기한 건데. 내 입장을 이해하려고 하는 건지 모르겠어. 남편분께서 사용자님의 마음을 이해해 주지 않아 속상하시군요.,일반
편안한 가게를 운영할 때 항상 새로운 사람 만나는 게 좋아. 일을 하며 새로운 사람을 만날 수 있어 좋으시겠어요. 요즘 하루하루가 참 즐거워. 즐거운 하루하루를 보내고 계신 것 같아 다행이에요. 앞으로도 가게가 지금처럼 유지됐으면 좋겠어.,일반
만족스러운 오늘 부모님 생신이라 선물을 드렸더니 정말 좋아하셨어. 나도 덩달아서 기분이 좋아. 마음을 기쁘게 받아 주셔서 좋으셨겠어요. 저도 같이 기분이 좋아지네요. 이제부터 가끔씩 깜짝 선물을 드릴까 해. 매우 좋아하실 것 같아요. 항상 행복하셨으면 좋겠어요.,일반
신이 난 첫 직장을 얻게 되어서 너무 기뻐. 첫 직장을 얻게 되어서 기쁘시군요. 첫 월급으로 부모님 선물을 사드릴 거야. 어떤 선물을 생각 중이세요? 주위 사람들이 첫 월급으로는 내복을 사라고 해서 그렇게 하려고.,일반
한심한 내가 너무 한심해서 견딜수가 없어. 자신한테 뭔가 한심하다고 느끼시는군요. 가고싶은 대학에 성적이 한참 모자라 한심해. 원하는 대학에 갈 성적이 모자라 속상하시군요.,일반
억울한 회사에서 선배가 나를 폭행했어. 난 잘못한 일이 없는데 너무 억울해. 이유모를 폭행을 당하시다니 당황스럽고 속상하시겠군요. 선배가 나에게 어떤 오해를 하고 있는 것 같아. 이 상황을 해결하기 위해서는 무엇을 할 수 있을까요? 선배에게 날 때린 이유가 뭔지 물어봐야겠어.,일반
당혹스러운 내가 괴롭혔던 애가 최근에 자살시도를 했대. 나 때문에 그런 거 같아서 너무 불안해. 괴롭히던 친구가 자살시도를 해서 불안하시군요. 어떻게 해야 할지 모르겠어. 나 때문일까봐 죄책감이 드네. 나 때문일까봐 죄책감이 드는군요. 이 상황에서 어떻게 해야 좋을까요? 그 애 부모님께 가서 솔직하게 말하고 용서를 구해야겠어.,일반
당혹스러운 회사 동료가 나에게 고백을 했어. 예상치 못했던 일이라 너무 당혹스럽고 회사에서 불편할까 봐 걱정스럽네. 회사 동료의 고백으로 불편한 감정을 느끼시는군요.  회사는 일해야 하는 공간이기 때문에 사적으로 엮이고 싶지 않다고 사실대로 이야기하려고. 정중하게 거절하면 이해 해 주겠지? 회사에서 업무를 하는데 불편해지지 않았으면 좋겠어. 동료와의 감정이 상하지 않게 문제를 해결하려하시는군요.,일반
취약한 수술을 받고 입원해 있는데 우리 집 강아지가 너무 걱정돼. 강아지를 혼자 두고 오셔서 많이 걱정되고 불안하시겠어요. 응. 매일 내가 먹이를 주기만을 기다리고 있어. 강아지가 혼자 안전하게 있을 수 있는 방법이 뭐가 있을까요? 옆집에게 강아지의 먹이를 부탁 해 봐야겠어.,일반
구역질 나는 내가 지원한 회사에 뭐 좀 확인하러 갔다가 진짜 열 받았어. 지원한 회사에 뭐 좀 확인하러 갔다가 화가 나셨군요. 좀 더 구체적으로 말씀해주시겠어요? 난 내가 면접에서 떨어진 게 이해가 안 가서 확인하러 간 거였거든. 확인하는데 어떤 사실을 마주하셨나요? 분명히 내가 면접점수에선 앞섰는데 갑자기 주관평가에서 다른 친구한테 만점을 줬더라.,일반
